elapsed_s,gpu_memory_mib,wsl_rss_kib,wsl_rss_source,wsl_swap_kib,minor_faults,major_faults,fault_processes,pcie_rx_mib_s,pcie_tx_mib_s
624.249,31495.0,74594724,WSL MemTotal-MemAvailable fallback,0,19448465,13789,4,,
625.28,31491.0,74592668,WSL MemTotal-MemAvailable fallback,0,19448465,13789,4,,
626.322,31491.0,74597588,WSL MemTotal-MemAvailable fallback,0,19448465,13789,4,,
627.366,31492.0,74596016,WSL MemTotal-MemAvailable fallback,0,19448465,13789,4,,
628.398,31498.0,74596884,WSL MemTotal-MemAvailable fallback,0,19448465,13789,4,,
629.438,31499.0,74598128,WSL MemTotal-MemAvailable fallback,0,19448465,13789,4,,
630.469,31499.0,74605576,WSL MemTotal-MemAvailable fallback,0,19448465,13789,4,,
631.508,31499.0,74597260,WSL MemTotal-MemAvailable fallback,0,19448465,13789,4,,
632.542,31499.0,74597196,WSL MemTotal-MemAvailable fallback,0,19448465,13789,4,,
633.583,31499.0,74590336,WSL MemTotal-MemAvailable fallback,0,19448465,13789,4,,
634.613,31499.0,74585452,WSL MemTotal-MemAvailable fallback,0,19448466,13789,4,,
635.654,31499.0,74587240,WSL MemTotal-MemAvailable fallback,0,19448466,13789,4,,
636.693,31499.0,74590840,WSL MemTotal-MemAvailable fallback,0,19448467,13789,4,,
637.725,31499.0,74590780,WSL MemTotal-MemAvailable fallback,0,19448467,13789,4,,
638.766,31499.0,74589896,WSL MemTotal-MemAvailable fallback,0,19448467,13789,4,,
639.799,31500.0,74587252,WSL MemTotal-MemAvailable fallback,0,19448467,13789,4,,
640.838,31500.0,74590424,WSL MemTotal-MemAvailable fallback,0,19448467,13789,4,,
641.869,31500.0,74589920,WSL MemTotal-MemAvailable fallback,0,19448467,13789,4,,
642.909,31499.0,74592960,WSL MemTotal-MemAvailable fallback,0,19448467,13789,4,,
643.942,31500.0,74595064,WSL MemTotal-MemAvailable fallback,0,19448467,13789,4,,
644.988,31500.0,74596824,WSL MemTotal-MemAvailable fallback,0,19448467,13789,4,,
646.027,31500.0,74595968,WSL MemTotal-MemAvailable fallback,0,19448467,13789,4,,
647.061,31500.0,74593240,WSL MemTotal-MemAvailable fallback,0,19448467,13789,4,,
648.101,31500.0,74587000,WSL MemTotal-MemAvailable fallback,0,19448468,13789,4,,
649.132,31500.0,74589080,WSL MemTotal-MemAvailable fallback,0,19448468,13789,4,,
650.172,31500.0,74585696,WSL MemTotal-MemAvailable fallback,0,19448468,13789,4,,
651.207,31501.0,74588904,WSL MemTotal-MemAvailable fallback,0,19448470,13789,4,,
652.248,31501.0,74587796,WSL MemTotal-MemAvailable fallback,0,19448470,13789,4,,
653.29,31501.0,74593236,WSL MemTotal-MemAvailable fallback,0,19448472,13789,4,,
654.322,31502.0,74592828,WSL MemTotal-MemAvailable fallback,0,19448472,13789,4,,
655.362,31502.0,74596744,WSL MemTotal-MemAvailable fallback,0,19448472,13789,4,,
656.393,31502.0,74592632,WSL MemTotal-MemAvailable fallback,0,19448472,13789,4,,
657.429,31502.0,74608104,WSL MemTotal-MemAvailable fallback,0,19448472,13789,4,,
658.46,31501.0,74612396,WSL MemTotal-MemAvailable fallback,0,19448472,13789,4,,
659.502,31502.0,74601232,WSL MemTotal-MemAvailable fallback,0,19448472,13789,4,,
660.547,31502.0,74610112,WSL MemTotal-MemAvailable fallback,0,19448472,13789,4,,
661.583,31502.0,74604552,WSL MemTotal-MemAvailable fallback,0,19448472,13789,4,,
662.627,31502.0,74606060,WSL MemTotal-MemAvailable fallback,0,19448472,13789,4,,
663.66,31502.0,74597480,WSL MemTotal-MemAvailable fallback,0,19448472,13789,4,,
664.7,31502.0,74608204,WSL MemTotal-MemAvailable fallback,0,19448472,13789,4,,
665.731,31502.0,74591764,WSL MemTotal-MemAvailable fallback,0,19448472,13789,4,,
666.772,31502.0,74592252,WSL MemTotal-MemAvailable fallback,0,19448472,13789,4,,
667.808,31502.0,74588468,WSL MemTotal-MemAvailable fallback,0,19448474,13789,4,,
668.847,31502.0,74588420,WSL MemTotal-MemAvailable fallback,0,19448474,13789,4,,
669.892,31502.0,74582220,WSL MemTotal-MemAvailable fallback,0,19448474,13789,4,,
670.924,31502.0,74586832,WSL MemTotal-MemAvailable fallback,0,19448474,13789,4,,
671.964,31503.0,74586688,WSL MemTotal-MemAvailable fallback,0,19448474,13789,4,,
673.0,31503.0,74586768,WSL MemTotal-MemAvailable fallback,0,19448474,13789,4,,
674.039,31503.0,74589064,WSL MemTotal-MemAvailable fallback,0,19448474,13789,4,,
675.071,31503.0,74590732,WSL MemTotal-MemAvailable fallback,0,19448474,13789,4,,
676.11,31503.0,74584076,WSL MemTotal-MemAvailable fallback,0,19448474,13789,4,,
677.152,31505.0,74585548,WSL MemTotal-MemAvailable fallback,0,19448474,13789,4,,
678.188,31506.0,74588768,WSL MemTotal-MemAvailable fallback,0,19448474,13789,4,,
679.234,31505.0,74589944,WSL MemTotal-MemAvailable fallback,0,19448474,13789,4,,
680.267,31509.0,74590884,WSL MemTotal-MemAvailable fallback,0,19448474,13789,4,,
681.33,31509.0,74591312,WSL MemTotal-MemAvailable fallback,0,19448475,13789,4,,
682.362,31509.0,74588208,WSL MemTotal-MemAvailable fallback,0,19448475,13789,4,,
683.402,31509.0,74592372,WSL MemTotal-MemAvailable fallback,0,19448475,13789,4,,
684.432,31509.0,74592932,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
685.475,31506.0,74590104,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
686.514,31506.0,74594416,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
687.548,31506.0,74591248,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
688.591,31506.0,74587832,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
689.622,31506.0,74592336,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
690.653,31506.0,74594436,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
691.683,31507.0,74593024,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
692.714,31507.0,74593976,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
693.744,31508.0,74595740,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
694.775,31508.0,74600232,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
695.806,31508.0,74601676,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
696.837,31508.0,74598656,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
697.868,31509.0,74595648,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
698.897,31509.0,74595448,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
699.928,31509.0,74592140,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
700.958,31509.0,74587128,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
701.988,31509.0,74589952,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
703.019,31510.0,74591140,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
704.05,31510.0,74592020,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
705.09,31510.0,74594928,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
706.12,31508.0,74596136,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
707.15,31503.0,74594092,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
708.19,31508.0,74590552,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
709.225,31509.0,74583576,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
710.259,31509.0,74580524,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
711.292,31427.0,74591276,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
712.326,31428.0,74598288,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
713.359,31429.0,74595032,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
714.395,31430.0,74592244,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
715.433,31431.0,74592204,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
716.469,31431.0,74589440,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
717.506,31432.0,74593056,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
718.539,31433.0,74588196,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
719.57,31434.0,74584192,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
720.612,31434.0,74590400,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
721.642,31435.0,74590212,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
722.674,31435.0,74591496,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
723.706,31436.0,74591656,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
724.738,31437.0,74590108,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
725.769,31437.0,74594532,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
726.8,31438.0,74593200,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
727.831,31438.0,74589984,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
728.862,31438.0,74593372,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
729.892,31438.0,74595984,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
730.924,31439.0,74594988,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
731.956,31439.0,74591268,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
732.986,31440.0,74588468,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
734.025,31440.0,74588236,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
735.064,31440.0,74586276,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
736.095,31441.0,74581868,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
737.125,31441.0,74587128,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
738.157,31442.0,74581068,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
739.195,31442.0,74587760,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
740.233,31443.0,74589584,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
741.269,31443.0,74591228,WSL MemTotal-MemAvailable fallback,0,19448476,13789,4,,
742.304,31443.0,74607072,WSL MemTotal-MemAvailable fallback,0,19448477,13789,4,,
743.336,31443.0,74608208,WSL MemTotal-MemAvailable fallback,0,19448477,13789,4,,
744.368,31444.0,74604844,WSL MemTotal-MemAvailable fallback,0,19448477,13789,4,,
745.398,31444.0,74601836,WSL MemTotal-MemAvailable fallback,0,19448477,13789,4,,
746.432,31452.0,74602708,WSL MemTotal-MemAvailable fallback,0,19448477,13789,4,,
747.462,31458.0,74615016,WSL MemTotal-MemAvailable fallback,0,19448477,13789,4,,
748.507,31459.0,74611088,WSL MemTotal-MemAvailable fallback,0,19448477,13789,4,,
749.543,31458.0,74611096,WSL MemTotal-MemAvailable fallback,0,19448477,13789,4,,
750.586,31457.0,74609316,WSL MemTotal-MemAvailable fallback,0,19448477,13789,4,,
751.618,31456.0,74598192,WSL MemTotal-MemAvailable fallback,0,19448477,13789,4,,
752.648,31445.0,74593948,WSL MemTotal-MemAvailable fallback,0,19448477,13789,4,,
753.679,31445.0,74590916,WSL MemTotal-MemAvailable fallback,0,19448477,13789,4,,
754.71,31445.0,74586408,WSL MemTotal-MemAvailable fallback,0,19448477,13789,4,,
755.742,31445.0,74588788,WSL MemTotal-MemAvailable fallback,0,19448477,13789,4,,
756.78,31445.0,74591936,WSL MemTotal-MemAvailable fallback,0,19448477,13789,4,,
757.813,31445.0,74591604,WSL MemTotal-MemAvailable fallback,0,19448477,13789,4,,
758.846,31446.0,74587596,WSL MemTotal-MemAvailable fallback,0,19448477,13789,4,,
759.878,31446.0,74592348,WSL MemTotal-MemAvailable fallback,0,19448477,13789,4,,
760.909,31446.0,74593360,WSL MemTotal-MemAvailable fallback,0,19448477,13789,4,,
761.94,31446.0,74593604,WSL MemTotal-MemAvailable fallback,0,19448477,13789,4,,
762.973,31450.0,74588592,WSL MemTotal-MemAvailable fallback,0,19448477,13789,4,,
764.004,31446.0,74592032,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
765.042,31447.0,74597612,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
766.072,31447.0,74595396,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
767.103,31448.0,74594956,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
768.134,31448.0,74598244,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
769.168,31449.0,74601392,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
770.202,31449.0,74602452,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
771.237,31449.0,74601504,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
772.274,31449.0,74604792,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
773.307,31449.0,74595124,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
774.337,31449.0,74593896,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
775.368,31450.0,74597984,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
776.4,31450.0,74594180,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
777.431,31450.0,74594844,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
778.469,31450.0,74600620,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
779.5,31449.0,74600736,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
780.545,31449.0,74602044,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
781.583,31450.0,74601432,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
782.623,31451.0,74598844,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
783.653,31451.0,74603632,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
784.683,31451.0,74597080,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
785.713,31451.0,74599512,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
786.745,31451.0,74597268,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
787.777,31452.0,74593900,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
788.809,31452.0,74596588,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
789.841,31452.0,74594984,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
790.886,31452.0,74598048,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
791.917,31452.0,74597324,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
792.947,31452.0,74601948,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
793.987,31454.0,74605220,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
795.029,31454.0,74597672,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
796.061,31454.0,74595624,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
797.093,31455.0,74599652,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
798.124,31455.0,74594460,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
799.16,31455.0,74595488,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
800.196,31455.0,74600388,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
801.231,31455.0,74593360,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
802.267,31455.0,74601172,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
803.306,31456.0,74611320,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
804.339,31454.0,74602476,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
805.37,31455.0,74604952,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
806.401,31455.0,74620724,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
807.433,31450.0,74618760,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
808.466,31456.0,74614264,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
809.497,31456.0,74611676,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
810.534,31456.0,74607256,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
811.569,31456.0,74601616,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
812.601,31457.0,74600880,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
813.63,31457.0,74599928,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
814.662,31458.0,74604352,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
815.694,31464.0,74602208,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
816.726,31464.0,74596672,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
817.756,31464.0,74590820,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
818.788,31463.0,74590824,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
819.82,31463.0,74588080,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
820.85,31462.0,74589944,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
821.88,31457.0,74592560,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
822.911,31457.0,74589276,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
823.953,31457.0,74585904,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
824.984,31457.0,74589808,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
826.014,31458.0,74594712,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
827.045,31458.0,74592856,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
828.075,31459.0,74590076,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
829.11,31459.0,74589640,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
830.143,31459.0,74584456,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
831.178,31459.0,74587452,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
832.213,31458.0,74583984,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
833.247,31458.0,74585552,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
834.277,31458.0,74588948,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
835.307,31459.0,74598724,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
836.336,31459.0,74589748,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
837.367,31459.0,74593772,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
838.4,31459.0,74592912,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
839.431,31459.0,74590736,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
840.473,31459.0,74592136,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
841.503,31459.0,74584452,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
842.535,31507.0,74585980,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
843.567,31580.0,74588024,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
844.599,31580.0,74588112,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
845.631,31580.0,74588268,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
846.665,31580.0,74587232,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
847.698,31580.0,74588564,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
848.733,31580.0,74586072,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
849.766,31616.0,74588648,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
850.797,31623.0,74577812,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
851.828,31617.0,74583612,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
852.861,31604.0,74579024,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
853.918,31579.0,74581260,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
854.952,31625.0,74585120,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
855.988,31591.0,74588968,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
857.04,31590.0,74592780,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
858.074,31590.0,74597616,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
859.109,31587.0,74598512,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
860.145,31627.0,74595156,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
861.181,31600.0,74590284,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
862.218,31597.0,74593584,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
863.254,31584.0,74592492,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
864.286,31579.0,74586228,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
865.317,31605.0,74590204,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
866.35,31605.0,74590764,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
867.38,31593.0,74586432,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
868.423,31577.0,74590696,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
869.455,31577.0,74587740,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
870.493,31553.0,74588980,WSL MemTotal-MemAvailable fallback,0,19448480,13789,4,,
871.525,31554.0,74582176,WSL MemTotal-MemAvailable fallback,0,19448481,13789,4,,
872.555,31554.0,74586476,WSL MemTotal-MemAvailable fallback,0,19448481,13789,4,,
873.587,31554.0,74589084,WSL MemTotal-MemAvailable fallback,0,19448481,13789,4,,
874.62,31554.0,74587036,WSL MemTotal-MemAvailable fallback,0,19448481,13789,4,,
875.651,31554.0,74582436,WSL MemTotal-MemAvailable fallback,0,19448481,13789,4,,
876.681,31554.0,74583924,WSL MemTotal-MemAvailable fallback,0,19448481,13789,4,,
877.711,31554.0,74585552,WSL MemTotal-MemAvailable fallback,0,19448481,13789,4,,
878.741,31554.0,74591412,WSL MemTotal-MemAvailable fallback,0,19448481,13789,4,,
879.772,31554.0,74590336,WSL MemTotal-MemAvailable fallback,0,19448481,13789,4,,
880.802,31554.0,74579512,WSL MemTotal-MemAvailable fallback,0,19448481,13789,4,,
881.833,31554.0,74584368,WSL MemTotal-MemAvailable fallback,0,19448481,13789,4,,
882.863,31563.0,74583068,WSL MemTotal-MemAvailable fallback,0,19448481,13789,4,,
883.901,31563.0,74583096,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
884.933,31562.0,74582392,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
885.965,31562.0,74589352,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
886.995,31562.0,74590248,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
888.025,31561.0,74594456,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
889.059,31555.0,74585352,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
890.094,31555.0,74582136,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
891.129,31555.0,74583828,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
892.163,31555.0,74578360,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
893.198,31555.0,74578368,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
894.228,31555.0,74571764,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
895.259,31555.0,74573976,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
896.289,31555.0,74577604,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
897.319,31555.0,74580804,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
898.361,31561.0,74581040,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
899.404,31561.0,74580040,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
900.442,31559.0,74570764,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
901.472,31549.0,74575468,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
902.503,31549.0,74578036,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
903.535,31549.0,74578352,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
904.565,31549.0,74579368,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
905.596,31549.0,74580580,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
906.626,31550.0,74578184,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
907.656,31550.0,74582748,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
908.689,31562.0,74582072,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
909.72,31563.0,74584524,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
910.75,31563.0,74592552,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
911.781,31563.0,74596332,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
912.81,31557.0,74593396,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
913.848,31557.0,74591536,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
914.88,31557.0,74582572,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
915.909,31558.0,74582404,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
916.94,31558.0,74581508,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
917.975,31558.0,74580080,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
919.009,31558.0,74580608,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
920.043,31559.0,74584104,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
921.078,31558.0,74587240,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
922.112,31558.0,74584556,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
923.148,31559.0,74589176,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
924.182,31559.0,74586916,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
925.213,31559.0,74578400,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
926.244,31559.0,74578992,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
927.274,31559.0,74582332,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
928.314,31558.0,74579548,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
929.345,31558.0,74594164,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
930.385,31558.0,74592336,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
931.419,31558.0,74592076,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
932.45,31558.0,74594156,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
933.481,31558.0,74598392,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
934.528,31558.0,74596792,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
935.562,31558.0,74587216,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
936.599,31558.0,74591588,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
937.633,31558.0,74592312,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
938.663,31558.0,74592796,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
939.696,31559.0,74593892,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
940.727,31559.0,74596416,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
941.758,31559.0,74595392,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
942.79,31559.0,74591672,WSL MemTotal-MemAvailable fallback,0,19448482,13789,4,,
