elapsed_s,gpu_memory_mib,wsl_rss_kib,wsl_rss_source,wsl_swap_kib,minor_faults,major_faults,fault_processes,pcie_rx_mib_s,pcie_tx_mib_s
278.033,30480.0,76106332,WSL MemTotal-MemAvailable fallback,0,19284860,1213,4,,
279.065,30480.0,76079644,WSL MemTotal-MemAvailable fallback,0,19284860,1213,4,,
280.1,30480.0,76061740,WSL MemTotal-MemAvailable fallback,0,19284860,1213,4,,
281.133,30480.0,76032104,WSL MemTotal-MemAvailable fallback,0,19284860,1213,4,,
282.169,30474.0,76036448,WSL MemTotal-MemAvailable fallback,0,19284861,1213,4,,
283.207,30474.0,76018616,WSL MemTotal-MemAvailable fallback,0,19284861,1213,4,,
284.243,30474.0,76009444,WSL MemTotal-MemAvailable fallback,0,19284861,1213,4,,
285.288,30474.0,75953824,WSL MemTotal-MemAvailable fallback,0,19284873,1213,4,,
286.325,30474.0,75938400,WSL MemTotal-MemAvailable fallback,0,19284874,1213,4,,
287.368,30474.0,75872864,WSL MemTotal-MemAvailable fallback,0,19284900,1213,4,,
288.402,30474.0,75851236,WSL MemTotal-MemAvailable fallback,0,19284901,1213,4,,
289.437,30474.0,75833912,WSL MemTotal-MemAvailable fallback,0,19288581,1218,4,,
290.476,30474.0,75814580,WSL MemTotal-MemAvailable fallback,0,19291810,1218,4,,
291.515,30480.0,75794732,WSL MemTotal-MemAvailable fallback,0,19291921,1218,4,,
292.555,30480.0,75791716,WSL MemTotal-MemAvailable fallback,0,19292170,1218,4,,
293.602,30480.0,75768188,WSL MemTotal-MemAvailable fallback,0,19292222,1218,4,,
294.648,30480.0,75768232,WSL MemTotal-MemAvailable fallback,0,19292464,1218,4,,
295.685,30474.0,75764292,WSL MemTotal-MemAvailable fallback,0,19292722,1218,4,,
296.725,30474.0,75737808,WSL MemTotal-MemAvailable fallback,0,19292784,1218,4,,
297.765,30474.0,75728180,WSL MemTotal-MemAvailable fallback,0,19292786,1218,4,,
298.804,30474.0,75703968,WSL MemTotal-MemAvailable fallback,0,19292788,1218,4,,
299.841,30476.0,75698788,WSL MemTotal-MemAvailable fallback,0,19293991,1218,4,,
300.88,30476.0,75674292,WSL MemTotal-MemAvailable fallback,0,19293991,1218,4,,
301.923,30476.0,75661092,WSL MemTotal-MemAvailable fallback,0,19294162,1218,4,,
302.965,30476.0,75634016,WSL MemTotal-MemAvailable fallback,0,19294256,1218,4,,
304.008,30476.0,75623492,WSL MemTotal-MemAvailable fallback,0,19294383,1218,4,,
305.047,30476.0,75602332,WSL MemTotal-MemAvailable fallback,0,19294435,1218,4,,
306.086,30476.0,75609280,WSL MemTotal-MemAvailable fallback,0,19294471,1218,4,,
307.128,30476.0,75595784,WSL MemTotal-MemAvailable fallback,0,19294471,1218,4,,
308.168,30476.0,75592084,WSL MemTotal-MemAvailable fallback,0,19294471,1218,4,,
309.209,30476.0,75580140,WSL MemTotal-MemAvailable fallback,0,19294472,1218,4,,
310.246,30476.0,75575040,WSL MemTotal-MemAvailable fallback,0,19294801,1218,4,,
311.287,30476.0,75593092,WSL MemTotal-MemAvailable fallback,0,19298789,1218,4,,
312.326,30476.0,75587684,WSL MemTotal-MemAvailable fallback,0,19298789,1218,4,,
313.364,30476.0,75587932,WSL MemTotal-MemAvailable fallback,0,19298789,1218,4,,
314.409,30476.0,75599960,WSL MemTotal-MemAvailable fallback,0,19298824,1218,4,,
315.455,30476.0,75593748,WSL MemTotal-MemAvailable fallback,0,19298903,1218,4,,
316.491,30476.0,75590676,WSL MemTotal-MemAvailable fallback,0,19298964,1218,4,,
